IslandID,Island Size,Terrain Type,Vegetation Type,Distance from Mainland,Avg Temperature,Avg Humidity,Flora and Fauna Changes,Growth Patterns,Unexplain Sounds Count,Visual Anomalies,pH Change,Type
1033,51.97175498659007,Urban settlements,,319.09885335380346,21.14131084297321,59.22431995832567,Decreasing,Normal,None,Occasional,-0.193903025,Mothman
1461,419.0267216280878,Forested,Mixed Forests,399.43368224044497,19.21162297028338,81.04255010304261,No Effect,Abnormal,Moderate,Occasional,0.2039981955477331,Sasquatch
829,,Forested,Deciduous Forests,339.4166225984088,8.125868178502145,82.46650594,No Effect,Abnormal,Low,Occasional,0.037649512,Sasquatch
1563,34.37897683880298,,Grasslands,307.31118955193057,,,,Abnormal,None,,-0.153995509,Banshee
420,,Swamp,Mangroves,123.03786779917922,29.225425778927807,83.40513143164472,Decreasing,Abnormal,Moderate,Occasional,-0.369552866,Jersey Devil
1336,395.6139924580976,Forested,Coniferous Forests,639.0270318108871,8.52182431,75.13548970376233,No Effect,Normal,Low,None,0.1122069754319701,Sasquatch
226,54.80139470895634,,Mixed Forests,230.7230584637919,12.898018258214693,,Increasing,Normal,None,,0.053840102,Mothman
231,57.660363087538336,Urban settlements,Cultivated Land,659.7196818935184,19.92573106712804,72.73271375545426,Decreasing,Normal,Low,Occasional,0.1086991603721317,Mothman
990,34.18654626420532,,Grasslands,,14.366610168169576,69.83321654927323,Decreasing,Normal,,Frequent,,Mothman
1481,288.9380198236652,,Coniferous Forests,210.4842902036251,13.233271063769685,80.30447067174504,Increasing,,Low,,0.1415921988918874,Sasquatch
1464,,Tundra,Tundra Vegetation,275.9974747362574,,89.70876072933501,Decreasing,Normal,,Occasional,,Yeti
163,286.8476737338208,Forested,Coniferous Forests,,12.600219160008436,72.82420212402657,Decreasing,Normal,None,None,0.05864368,Sasquatch
497,277.50235816292565,Mountainous,Coniferous Forests,390.7222412658169,-0.31873881,86.31132933494617,Increasing,Normal,None,Occasional,0.099748004,Sasquatch
1341,323.4894427209628,Mountainous,Coniferous Forests,,-0.977136378,86.99777471492163,Increasing,Abnormal,Moderate,Occasional,,Sasquatch
266,359.7270740476971,Mountainous,Coniferous Forests,524.8186507307762,,65.90651681213117,No Effect,Normal,Moderate,Occasional,,Sasquatch
148,302.6216879466726,Plains,Grasslands,190.04289137778807,23.288608222948845,45.33460468,Increasing,Normal,,None,0.074521849,Sasquatch
450,374.5020923399997,Desert,Desert Vegetation,475.5204711564393,19.61608072468163,25.06536301,No Effect,Normal,Moderate,,0.1903480974675305,Thunderbird
816,386.1463237632989,Plains,Deciduous Forests,,15.530786552463958,74.42403997160314,No Effect,Normal,Moderate,Frequent,0.1704330423658089,Sasquatch
682,29.536980317147133,Forested,Coniferous Forests,482.3555482881848,,,No Effect,Abnormal,None,Occasional,-0.417382054,Banshee
1694,218.5074119680376,Mountainous,Grasslands,,23.10973337301798,63.44765836,Increasing,,Moderate,,0.042010362,Yeti
1473,58.67994491473817,Urban settlements,Grasslands,178.05497708157256,11.235954235292777,53.574383692751056,Increasing,Normal,High,Frequent,-0.184595813,Mothman
306,,,Mixed Forests,226.5568615038126,,82.41000977,,,None,Occasional,0.099369208,Sasquatch
192,40.32625262032414,Urban settlements,Cultivated Land,206.6195128883176,27.737323280021343,84.73607543017545,Decreasing,Normal,High,,-0.161173477,Mothman
1286,38.29641294,Swamp,Mangroves,196.91107768529736,23.56275486561279,82.32810568853874,No Effect,Abnormal,High,Occasional,-0.416281203,Jersey Devil
309,108.30857172513076,,Deciduous Forests,254.51150266175551,17.04050928024403,87.79863761969818,No Effect,Abnormal,High,Occasional,0.1834343676035027,Ropen
1514,227.7754853372744,Mountainous,Coniferous Forests,,16.62119733901232,70.18103809279692,Increasing,Normal,Low,Frequent,-0.024799912,Yeti
63,207.35499320375703,Forested,Coniferous Forests,374.0562733874448,14.221742410757868,68.68300915013324,Decreasing,Normal,None,Occasional,,Wendigo
1037,38.634851049063954,Forested,Deciduous Forests,,22.98456546,,,Abnormal,Moderate,None,-0.579156507,Jersey Devil
1732,368.2930229478477,,Coniferous Forests,,1.5591643021304282,73.62563456707944,No Effect,,Moderate,Occasional,0.4963415103552604,Thunderbird
1110,268.4267128368548,Mountainous,Grasslands,,7.838287904,68.38189010085101,Increasing,Normal,Low,Occasional,,Ropen
711,33.15568213889752,Forested,Mixed Forests,219.68907576421816,14.201725274102747,69.02275779626906,Decreasing,Normal,High,Occasional,,Mothman
963,,,Grasslands,50.30241330126444,14.619876155425684,62.82944390948478,Decreasing,Abnormal,High,Frequent,-0.120025762,Banshee
1455,262.54265698137715,Coastal,Grasslands,122.57568519361332,23.73200134850277,68.00317357539117,No Effect,Abnormal,Low,None,0.171181268,Ropen
836,185.60758402422528,Plains,Grasslands,,15.089190689810549,52.25446032033129,No Effect,Normal,Low,None,0.2999544832499067,Ropen
1204,31.21268210731437,Urban settlements,Grasslands,698.2058371815698,25.052886806116128,67.60087469182258,,Normal,High,,-0.078615713,Banshee
1600,,Plains,Mixed Forests,187.4788206,8.430116166,66.27150891145736,No Effect,Normal,None,None,0.1292051439267371,Ropen
1013,23.26236101855048,Mountainous,Coniferous Forests,412.9816760496072,4.115392405647098,72.59389115803017,Decreasing,Normal,Low,Occasional,0.1604056709310785,Chupacabra
1057,377.5348571,Plains,Grasslands,219.8428105384712,26.81902598666657,52.16587510670746,No Effect,Normal,Low,,,Sasquatch
743,240.1497624567345,Coastal,Mangroves,135.4320967408928,16.357288058778842,79.85207732,No Effect,Abnormal,Moderate,None,0.1186638320566093,Ropen
218,,,Deciduous Forests,310.6024102062518,,62.437126399950266,Decreasing,Normal,None,,0.1549092621006758,Chupacabra
1659,228.60526752818004,Forested,Mixed Forests,517.5718553048366,11.804315115673798,84.17023150547796,Decreasing,Normal,,Occasional,,Sasquatch
286,186.2714148530386,Plains,Mixed Forests,406.1171706399096,15.46478717539779,57.17979864206541,,Abnormal,Moderate,None,0.1391357680996234,Ropen
534,252.37502600154377,Mountainous,Mixed Forests,479.2638814402437,10.48782716465626,50.59277581365848,No Effect,Normal,High,None,0.1525587422743583,Ropen
1726,245.63020702820387,Forested,Deciduous Forests,298.75050331527603,12.596316158849945,82.95257103221812,Decreasing,Normal,,Frequent,0.1007356031840753,Sasquatch
479,3.3021415592449443,Plains,Grasslands,379.9331398527967,18.999342995596912,40.27176122218441,No Effect,Normal,None,,0.1188879992599324,Chupacabra
361,,Forested,,409.5534692541918,1.3294939475753011,70.82749192055864,No Effect,Abnormal,High,Occasional,-0.844153942,Wendigo
599,42.34163139239627,Swamp,Grasslands,148.76863652859566,13.799154196238383,84.04748685617474,Decreasing,Normal,Low,,-0.343746852,Jersey Devil
973,295.0112335873032,Desert,Desert Vegetation,,36.50743363098208,13.349644086936983,Decreasing,Normal,,,0.1052810732797445,Chupacabra
1168,253.0038264716445,,Coniferous Forests,289.26692825942246,8.258671583161304,73.02538415514567,Increasing,,High,None,0.1966708953173317,Ropen
620,266.48691452087536,Plains,Grasslands,,27.41274292220881,50.06608532629128,No Effect,Abnormal,Moderate,Occasional,0.045121901,Sasquatch
1427,225.27903612158784,Mountainous,Grasslands,430.2522194691624,21.236344633583627,52.53777143084034,Decreasing,Normal,Low,None,0.01415835,Yeti
818,176.99673558540323,Plains,Deciduous Forests,569.5202296665502,19.95562550590236,51.33864508214889,Decreasing,Normal,Moderate,None,,Chupacabra
1535,276.4375359700245,Plains,Grasslands,262.0119715591432,,66.09288015,Increasing,Normal,Low,Frequent,0.067305985,Sasquatch
1334,175.47982986863732,Coastal,Grasslands,,6.222576204405723,68.89795366225898,No Effect,Abnormal,Low,Occasional,0.3062321477012732,Thunderbird
1026,275.0455545496368,Swamp,Mangroves,,22.334229975908467,79.26886680957857,Decreasing,,Moderate,Occasional,0.2373603557404195,Ropen
1302,69.52108211282602,Forested,Deciduous Forests,107.4603917807315,20.83352067342809,73.93824864482997,Decreasing,Normal,None,None,0.077360749,Chupacabra
1721,233.16220816649783,Forested,Deciduous Forests,,15.522309449503512,71.71059511875534,No Effect,Normal,Moderate,Frequent,0.1310843842643957,Sasquatch
707,,Plains,Grasslands,281.4991162040716,29.52454580505723,37.41533617344773,,Abnormal,Moderate,None,0.063509609,Sasquatch
1586,266.85493529127393,Desert,Desert Vegetation,332.1074065533996,16.316694480487822,36.36576559132418,No Effect,Normal,,Frequent,,Thunderbird
493,36.44869584474785,,Cultivated Land,342.3815471617689,,63.80568856049295,No Effect,Abnormal,High,Frequent,,Banshee
832,344.98498481248794,Forested,Coniferous Forests,,11.974364894885898,68.89845889343485,No Effect,Normal,,None,0.166389596,Sasquatch
767,354.3495604688691,Forested,Mixed Forests,,16.095959534805928,76.04960706554536,No Effect,Normal,None,Frequent,0.1388885062850903,Sasquatch
741,87.61526831636932,Plains,Grasslands,371.2544407681146,17.890432323977848,52.689769751544674,,Abnormal,Moderate,Occasional,0.096751181,Chupacabra
1469,,Coastal,Mangroves,153.78927682408715,32.75530161025108,85.00165384682259,No Effect,Normal,Low,Occasional,-0.534494532,Jersey Devil
471,120.16759203659988,Mountainous,Tundra Vegetation,445.7271272438963,11.900473965596348,85.11657027429392,Decreasing,Abnormal,Moderate,Occasional,-0.762266644,Wendigo
985,251.0082851516067,Forested,Coniferous Forests,332.73737252588927,9.73789613,75.78431916523243,Increasing,Abnormal,Moderate,Occasional,0.072428803,Ropen
1460,161.00755533126065,Coastal,Grasslands,257.427737,2.958561623,77.0377459,Increasing,,Low,,0.1432297422847479,Ropen
618,322.3330810711507,Forested,Coniferous Forests,,9.707698961779542,75.94096641978201,Increasing,Normal,None,Occasional,0.3441855873542191,Thunderbird
1232,48.070191588232944,Forested,Coniferous Forests,519.0712528866268,4.803185904117655,67.99789517729579,No Effect,Abnormal,Low,Frequent,-0.242474207,Jersey Devil
1202,292.0916712716128,Coastal,Grasslands,49.78721593612913,2.676125746181505,70.12188345899264,Increasing,Abnormal,High,,-0.034081994,Ropen
782,198.77273514261967,Mountainous,Tundra Vegetation,293.4960879621136,4.080438863652148,67.38146967427136,Increasing,Normal,Moderate,Frequent,0.1420278511856952,Ropen
1146,172.9091895,Forested,Mixed Forests,,16.214352380545368,74.28020091981962,No Effect,,None,Occasional,0.049508522,Sasquatch
277,32.620240553143404,Forested,Deciduous Forests,52.69497173749551,6.565680450820077,,Decreasing,Normal,Low,,-0.354091022,Banshee
1342,,Forested,,163.1187517741381,9.225698046657197,80.87970117419869,No Effect,Normal,Moderate,Occasional,0.1708806121023148,Sasquatch
1604,59.717528689295136,Urban settlements,Deciduous Forests,,16.04353314506729,57.62614282091257,,Abnormal,High,Occasional,-0.277052714,Mothman
358,,Mountainous,,597.1205456589025,-3.459791248,84.15158445,No Effect,,Low,Frequent,0.002515127,Yeti
1277,35.284718070971095,,Mixed Forests,176.37102670930076,11.693756289540763,64.65138473,Increasing,Normal,,Frequent,-0.162625727,Banshee
236,196.7900205729903,Mountainous,Mixed Forests,445.5291294988907,18.49142446442208,53.55636574290507,Decreasing,Normal,Moderate,None,-0.393846882,Wendigo
1407,,,Mixed Forests,427.1874735677033,15.13174566227706,65.86502746216041,,Abnormal,High,Frequent,,Banshee
1246,207.9480392714949,Tundra,Tundra Vegetation,274.16827294600336,-9.241186626,64.72969234498161,No Effect,,Low,None,,Yeti
1445,327.3541822255298,,Deciduous Forests,206.4617683675328,14.555315375949483,76.72224866664374,No Effect,Abnormal,Moderate,Occasional,0.027548678,Chupacabra
1677,,Forested,Coniferous Forests,136.0261397050046,19.022265961063184,77.10221199,Increasing,Normal,Low,Frequent,-0.234453974,Mothman
1235,72.08335258403184,Urban settlements,Cultivated Land,105.6016719263054,19.64566625,63.27283842,No Effect,Abnormal,High,Frequent,,Mothman
1200,65.29564451097436,Desert,,466.0334127,35.68656591426531,40.55542191797138,Decreasing,Normal,Low,Frequent,0.2178649680832399,Chupacabra
1287,278.2191243136538,Mountainous,Mixed Forests,432.0514108,6.797016586194092,60.82147495993407,No Effect,,Moderate,None,,Thunderbird
208,22.179209040514515,Plains,Mixed Forests,,11.633953007177976,,,Normal,Moderate,Occasional,0.000772345,Banshee
1053,198.865193,,Coniferous Forests,,,55.88200495195905,Increasing,Normal,Low,Occasional,,Yeti
1356,24.363399954650102,Desert,,,27.725245651208223,10.040232469351416,Decreasing,Normal,Low,Frequent,0.080546058,Chupacabra
607,273.1057106888732,Plains,Deciduous Forests,401.8008050982206,12.135025296558563,73.67401776360552,Increasing,Normal,Low,,0.2876344568378258,Thunderbird
58,132.8848611590733,Plains,Mixed Forests,175.8792413,16.51192873,,Decreasing,Normal,High,None,0.1245673270761932,Chupacabra
1088,62.87367625871376,Urban settlements,Cultivated Land,328.82935185414726,16.55721727302246,66.74459074,Decreasing,Abnormal,High,Occasional,,Mothman
1379,342.8379155148879,Forested,Mixed Forests,334.58567335324443,11.202073945154524,84.79592938153456,Increasing,Normal,Low,None,0.085455789,Sasquatch
602,210.76555768916847,Forested,Deciduous Forests,443.5148602901962,10.793585847171206,79.67224631069445,,Normal,Low,None,,Wendigo
1234,236.04161195232555,Coastal,Deciduous Forests,223.35200320902933,21.564705383811955,66.84062615559263,Decreasing,Normal,Low,,0.2876150966336244,Thunderbird
1373,274.39707191141383,Plains,Grasslands,125.26304446928064,27.014095873036933,43.98130923,Decreasing,,None,Occasional,0.1400152202665469,Chupacabra
363,141.21994739318112,Mountainous,Coniferous Forests,176.79233644071547,-9.218942561,70.49957489,Decreasing,,Low,Frequent,0.2651606184432364,Thunderbird
710,346.1804696531312,Plains,Grasslands,217.29048386235232,21.50306682325487,54.37027229949718,Increasing,,High,Occasional,0.1416498512689834,Sasquatch
354,135.23895779686313,Desert,Grasslands,480.7038812048484,24.03779334447956,34.40193005183346,Increasing,Abnormal,None,Occasional,0.093879047,Thunderbird
427,,Forested,Deciduous Forests,391.6756679735254,5.153685583171087,81.37007307,No Effect,Normal,Low,Occasional,0.2116188659392549,Sasquatch
1668,,Forested,Coniferous Forests,453.7410092137624,7.543269777759852,75.38037841811582,No Effect,Normal,Moderate,None,0.108971619,Sasquatch
1395,254.5229799593748,Coastal,Grasslands,,15.727592177212836,81.67630865,No Effect,Abnormal,Moderate,None,0.1358395338097818,Sasquatch
1580,317.4723092501239,Plains,Deciduous Forests,,21.53752655371669,72.86491154066302,,Abnormal,,Occasional,0.2177454437743787,Ropen
1262,370.9364820302438,Forested,Mixed Forests,100.55430445831908,6.118752569340032,72.26204864412796,Increasing,Abnormal,None,Frequent,0.2167904402045883,Sasquatch
1627,181.7178741576056,Forested,Mixed Forests,225.9854164514992,15.454020895355027,65.83321822631322,,,Low,Occasional,-0.42638799,Wendigo
1308,,Tundra,,340.5416156177034,-11.84777431,61.369169436098005,No Effect,Normal,None,Occasional,-0.000413976,Yeti
292,164.92832988093272,Desert,Desert Vegetation,272.17119870109826,24.90612941,36.40105295,,Abnormal,Low,None,0.1576671066240421,Chupacabra
756,78.68570657320254,Forested,Deciduous Forests,,10.55560903842366,,No Effect,Abnormal,High,Frequent,-0.347501559,Mothman
1330,49.73811677,Coastal,Deciduous Forests,,14.20226854311279,70.10324749424313,,Normal,High,,-0.206215422,Mothman
807,192.0024041008089,Coastal,Deciduous Forests,262.1976011,13.256426466512902,74.81680933596985,Increasing,Normal,,,0.2062542917794756,Ropen
118,196.2808047429994,Coastal,Mangroves,229.1154163230704,19.639370515823625,76.03276562784058,Decreasing,Normal,None,None,0.2176793719865821,Ropen
1128,,Swamp,Mangroves,,19.910147192556494,84.21012718751719,No Effect,Normal,,Occasional,0.1571464124955697,Ropen
931,0.1469016672274392,Plains,Grasslands,512.4786611968627,10.393332411263833,40.28218852148703,,Normal,Moderate,Occasional,0.6526989126435037,Thunderbird
1172,57.34787916923703,Coastal,Mangroves,39.24449727792415,18.6764029,72.46393465,Decreasing,Normal,None,Occasional,-0.415662263,Mothman
233,310.3685325893628,Forested,Coniferous Forests,267.4309853118165,14.481272356379556,94.19988787621918,No Effect,Normal,Low,Occasional,0.1204293538362174,Sasquatch
1588,227.54629056172288,Mountainous,Tundra Vegetation,213.3006749,7.412939828419293,56.26004171431868,No Effect,Normal,,Frequent,0.2939085735197543,Ropen
1653,,Desert,,,21.80542599048446,43.09284334644701,Decreasing,Normal,Moderate,None,0.1541210571654074,Chupacabra
196,175.99408049207673,Desert,Cultivated Land,159.2970613551576,,40.7131208,No Effect,,None,Occasional,0.1423084226502753,Chupacabra
881,,Plains,Cultivated Land,99.97796359766429,16.208019418204415,55.82842534045987,Decreasing,Normal,Low,Frequent,-0.530327741,Mothman
1734,44.903571600103575,Forested,Coniferous Forests,,2.497555569081581,,No Effect,Abnormal,Low,Occasional,-0.29939205,Jersey Devil
1453,,Plains,,,15.93108434517908,69.20169242112809,Increasing,Normal,High,Frequent,-0.065297904,Thunderbird
81,296.8842212573836,,Deciduous Forests,582.9559104221224,16.775413504463465,72.21953660318162,No Effect,,Low,,0.2520812181907332,Thunderbird
1630,298.75692169124886,Forested,Coniferous Forests,121.61362960534656,-6.669961577,68.52682280535826,No Effect,Abnormal,Moderate,Occasional,0.085492709,Sasquatch
1160,202.1911753224453,Mountainous,Coniferous Forests,,1.3056296777252756,,No Effect,,None,,0.1550554908493414,Ropen
